dpmid_xt_review_summary_reviewbody_all.shoptype	dpmid_xt_review_summary_reviewbody_all.cat1_id	dpmid_xt_review_summary_reviewbody_all.cat2_id	dpmid_xt_review_summary_reviewbody_all.cat3_id	dpmid_xt_review_summary_reviewbody_all.city_id	dpmid_xt_review_summary_reviewbody_all.shop_id	dpmid_xt_review_summary_reviewbody_all.source	dpmid_xt_review_summary_reviewbody_all.review_id	dpmid_xt_review_summary_reviewbody_all.reviewbody	dpmid_xt_review_summary_reviewbody_all.addtime	dpmid_xt_review_summary_reviewbody_all.updatetime	dpmid_xt_review_summary_reviewbody_all.hp_cal_dt
10	110	3027	NULL	1	23022705	DIANPING	248770616	棒棒的，已经来了好几次了，口感不错	2016-04-15 11:47:23	2016-04-15 11:47:23	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	257754105	很不错，价廉物美，印度飞饼有特色	2016-05-13 19:19:09	2016-05-13 19:19:09	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	262845755	鱼刺很少，赞！鱼很嫩很新鲜。飞饼也好吃！就是送停车费的制度有点不合理，希望可以改一下！应该还会再来！	2016-05-29 00:25:37	2016-05-29 00:25:37	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	183689666	环境不错，口感不错，便宜实惠，三个人消费二百元	2015-09-27 19:49:49	2015-09-27 19:49:49	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	241598389	提前在大众点评上取了号，结果到店服务员让我们重新取号，理由是过号了，关键的关键是只过了一个号，还说什么如果给我们安排对其他排队客人不公平，难道我们就没有花时间排队了吗？为什么不能参考其他一些商家的排队规则，过号推迟几桌安排呢！	2016-03-21 10:57:01	2016-03-21 10:57:01	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	285245845	去了好几次了，午时套餐蛮划算的。	2016-07-31 17:55:53	2016-07-31 17:55:53	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	310579894	非常好吃，很新鲜，味道很好！！	2016-10-20 23:51:41	2016-10-20 23:51:41	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	350276438	首先，很感谢大众点评这次抽中我了霸王餐，其实我是用PASS卡换的哈哈，因为离家近，小黄车就可以到，和老公一起去的，本来做好了让反撸的准备，想点写其他的，可是到了以后，想等东西来了，看多少量再点其他，没想到两个人吃下来竟然吃饱了，量还是蛮大的，老公不喜欢和酸梅汁，都是我一个人在喝。桌子上有一壶大麦茶是免费的。霸王餐里一共就三样，三斤的酸菜鱼，奶豆腐，口水鸡，还有一杯酸梅汁。奶豆腐很好吃，口水鸡一般般，酸菜鱼的酸菜太多了。总体还是不错的。	2017-05-29 15:43:44	2017-05-29 15:43:44	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	230965065	很好吃，爽口，环境不错，服务态度好	2016-02-16 13:39:55	2016-02-16 13:39:55	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	234329570	味道还不错，越吃越辣，4斤的鱼五人吃刚好的	2016-02-26 20:29:45	2017-09-21 17:41:59	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	240288956	带姐姐去吃了，还是一样的味道，棒棒哒	2016-03-16 21:20:54	2016-03-16 21:20:54	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	319930062	位于公司附近，中午团购了当工作餐吃啦。11点45分到的，人已经很多了，12点多还要排队，可见生意多好呀。毕竟团购价格还蛮实惠的，鱼片也蛮嫩的，味道也蛮入味的，也算无功无过型的，就和外面的酸菜鱼差不多，也没什么特别的啦～那个豆皮，一点味道也没有的，放在酸菜鱼里面烫烫还可以，豆皮还不错，蛮入味的。最后还有米饭，3个姑娘吃的话，差不多够啦～～	2016-11-28 17:07:50	2016-11-28 17:07:50	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	366425847	工号09号服务很赞，口味出品都很不错	2017-08-27 12:11:33	2017-08-27 12:11:33	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	150154588	吃完拉肚子。。差评。。吃完拉肚子拉到今天。。	2015-06-12 14:55:41	2015-06-12 14:55:41	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	251252564	好吃，好吃，好吃，重要的事情说三遍，鱼很嫩	2016-04-23 15:46:39	2016-04-23 15:46:39	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	279070381	口味是不错，底料也很多，第一次点多了，服务员也不告诉你，后面就有经验了	2016-07-15 15:39:37	2016-07-15 15:39:37	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	305671835	因为去中山公园办点事，所以随便在点评网上搜到了这家店，就约了小伙伴们一起去。店门不怎么大，用餐区在二楼。门口等位的很多，但是里面实际都是有空位的…自选一条鱼，量很足。说实话三个小姑娘点一份鱼其实足矣了…可我们贪心，还点了一些蔬菜和极品牛肉（88元一份）实际肉质感觉对不起这个价，太老了。而且不新鲜。鱼肉还算鲜嫩，这鱼汤实在鲜的掉眉。服务不错，有求必应。但用餐环境的卫生状况不是特别的好。我们被安排座位的时候，桌面上的锅底里还残留着上一桌遗留下来的金针菇…适合约几个损友聊天叙旧的地方。	2016-10-03 10:52:08	2016-10-03 10:52:08	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	322914816	在上海吃到最美味的酸菜鱼，鱼肉香嫩，酸萝卜特别入味，每次吃火锅必点的炸豆皮也是可以的。我们5个人点了4斤多真的太少了，应该点6斤以上	2016-12-14 11:35:21	2016-12-14 11:35:21	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	360959267	味道实在是好。回味啊。我几乎每个礼拜都有吃价格划算又好吃	2017-07-30 23:11:55	2017-07-30 23:11:55	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	365156521	中的霸王餐 周末位子好难订 五点半没成功 只能约在五点 吃到六点半结束 果然里面客满外面排队  使用霸王餐一百元抵用券无折扣哦 环境一般地板太油 反正坐着可以轻松滑动椅子 沙茶酱口味重有点咸 对得起六元一份 量很实在啊 两人一份就够了 一人根本吃不完 茶水是送的还是收费的不知道反正没啥味道 ❤️型的甜品事餐前送等我 反正没吃完 餐后送更好 两斤半的黑鱼115软民币 推荐了藤椒做法 果然比的感觉高级许多 香麻为很好 配菜含四节甜玉米和量还挺给力的金针菇 由于粗心大意藤椒鱼拍照却忘记保存了 可惜了 外加了竹笙和娃娃菜 竹笙一般 娃娃菜倒是摘的很干净一片片的 合计189 随便吃吃解馋打牙祭还是性价比可以的 吃完身上火锅味太重	2017-08-20 19:18:21	2017-08-20 20:57:55	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	189871651	味道很好！在这家吃了很多次了 吃鱼过瘾！	2015-10-19 13:05:07	2015-10-19 13:05:07	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	215736633	还不错，点了微微辣的，黑鱼5.2斤，不吃辣的我们还可以接受。	2016-01-02 13:07:13	2016-01-02 13:07:13	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	225336204	这家就吃了4次，以至于被人认为我有多么多么的爱酸菜鱼。好吧，其实我是爱的。这里的黑鱼肉片好肥美哟~~~妹子们快来吃啊啊  	2016-01-28 14:26:07	2016-01-28 14:26:07	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	228447128	第三次来吃，这次点了中辣，比之微辣实在是个飞跃，妈妈没法吃了，只能吃些暂时没有入味的鱼块。其余人还是吃的很欢乐。	2016-02-07 12:45:41	2016-02-07 12:45:41	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	240173751	味道很好哟。下次再去吃。服务员态度也不错哟	2016-03-16 14:37:38	2016-03-16 14:37:38	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	271909879	还行 还算过的去 等了1个小时 酸菜鱼好是喜欢吃德林的	2016-06-25 16:34:30	2016-06-25 16:34:30	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	282829367	酸菜味道很浓，鱼也很好吃、服务一般般	2016-07-25 12:52:11	2016-07-25 12:52:11	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	290535925	女儿非常喜欢吃，经常吵着要去，今天又去点了条大鱼，让她吃了个饱，开始预约预订尽然说没有位置爆满，五点半直接过去尽然有位置，开心的不得了就是鱼现杀现烧上的慢了点，七点多吃完走人时门口还在叫号排队，这生意不是一般的好，以后还是不要双休日去的好。	2016-08-14 20:42:40	2016-08-14 20:42:40	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	314139540	虽然等了40分钟，但是值得等！现场抓活鱼，一锅鱼新鲜又好吃！加个素菜就OK！	2016-11-03 15:13:41	2016-11-03 15:13:41	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	210801057	味道還不錯 比較清淡 最後煮火鍋也很好吃	2015-12-22 11:52:35	2015-12-22 11:52:35	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	217086134	饭点去的，等位期间来个香蕉飞饼，妥妥哒	2016-01-05 13:54:32	2016-01-05 13:54:32	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	239966567	每天都排队好长，味道不错，量也很足	2016-03-15 18:26:48	2016-03-15 18:26:48	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	240576535	酸菜鱼好大一份，吃得过瘾，还是跟组里同事一起吃的工作餐，满满都是回忆呀	2016-03-17 23:36:04	2016-03-17 23:36:04	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	265555388	点评团的代金券很划算，带着闺蜜去消费，两个人211，哈哈我们好能吃！酸菜黑鱼微辣，鱼片很嫩，里面土豆粉很Q，萝卜酸脆，每桌必点！肥牛38，不错挺新鲜！蛋饺推荐哦，很新鲜很好吃！还有鸭血久煮不烂！就是绿色蔬菜有些老，香菜和生菜都老，香菜老的要吐渣！	2016-06-05 22:30:03	2016-06-05 22:30:03	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	344132668	很好吃很下饭，和女票两个人吃三斤鱼有点大。只加了点蔬菜和主食。两个人都吃的很饱。还剩了一点	2017-04-23 01:51:33	2017-04-23 01:51:33	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	361044921	搬到宏基三楼以后第一次来吃，整单打6.8折还是挺实惠的，不过不知道为什么没有原来那么好吃了，不清楚是否换了厨师，鱼肉没有以前嫩。吃饭的人还说挺多的，中午不用排队有午市套餐，新装修环境比以前要好了，特别是靠窗位	2017-07-31 14:28:03	2017-07-31 14:28:03	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	365281168	一个人过来尝尝他们家的酸菜鱼，鱼肉还蛮有嚼劲的，不错！	2017-08-21 12:46:18	2017-08-21 12:46:18	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	165717891	挺好的。味道不错。汤很鲜，可以喝一点。服务也不错。	2015-07-31 21:31:26	2015-07-31 21:31:29	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	188096319	好吃，活鱼现杀，好吃，哈哈，那个飞饼也不错	2015-10-12 17:34:15	2015-10-12 17:34:15	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	219141918	环境不错，味道一般吧！鱼的味道没浸透。	2016-01-10 17:31:31	2016-01-10 17:31:31	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	228475366	是在大众点评上预定的一个座位，过去大概等了五分钟就到了，两个人去吃都没吃完，量还是很足的，而且鱼也特别好吃，最主要还没有骨头，吃起来特别舒服，推荐大家去试试看	2016-02-07 15:53:20	2016-02-07 15:53:20	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	291661426	口味还可以吧，没有在嘉定店的好吃，全靠白酷提酸味，不浓郁。一般	2016-08-18 12:19:50	2016-08-18 12:19:50	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	195505861	外面下雨了 印象中几次外面吃饭都是下雨 也许雨和鱼最搭	2015-11-08 21:16:15	2015-11-08 21:16:15	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	263518575	酸菜鱼和飞饼都不错，不过，结账时明明有优惠，服务员都不说……这个有点不大气，既然广告做了优惠，又不给顾客用，我出来才发现满100可以减30……3个人花了300多，一分钱优惠都没给！	2016-05-31 00:43:07	2016-05-31 00:43:07	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	291577632	第一次来这家店，中山公园五号口出来就很好找了。挺不错的，量也多。唯一觉得失望的就是酸菜鱼的汤太酸了，导致后面煮火锅的时候因为太酸而吃不下去了。即使加了开水还是酸??本还想喝汤的，不给机会。服务员真不错，喜欢他家的盘子	2016-08-18 00:02:50	2016-08-18 00:02:50	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	166549387	我家酸菜鱼确实好吃，买了代金券以后尤其划算。鱼一般都是3斤左右，两个人吃足够，39.9一斤。所以可以团3张抵150，剩下的点菜。我们点了炸豆皮，山药和自制酸萝卜。我觉得自制酸萝卜不好吃，反正我们俩个人都没吃剩了，而且锅底里自带酸萝卜和宽粉，可以尝一下没必要单点。炸豆皮就和其他家一样很正常，没有评论里说的那么好吃和难吃。	2015-08-03 08:51:50	2015-08-03 08:51:50	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	234836326	菜品口味不错，鱼的种类是否可一些，环境很干净。	2016-02-28 11:21:18	2016-02-28 11:21:18	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	239912651	合算 味道也不错 服务也好 下次还会关顾的	2016-03-15 15:17:45	2016-03-15 15:17:45	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	245218593	点的不辣的 很好吃 还点了不少小菜 还能报销10元停车费 不错	2016-04-02 20:03:29	2016-04-02 20:03:29	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	204416080	连续吃了四周。。。。可见还是不错的	2015-12-04 21:37:45	2015-12-04 21:37:45	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	324225464	朋友推荐的一家店  确实是不错 一大碗里面全是鱼片，又薄又嫩实在是太好吃了	2016-12-21 16:13:42	2016-12-21 16:13:42	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	164730908	点的套餐，量很足很好吃。酸菜鱼很好吃。	2015-07-28 16:36:57	2015-07-28 16:36:57	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	217600430	口味不错，鱼肉很嫩，很好吃，就是太辣受不了	2016-01-06 20:25:05	2016-01-06 20:25:05	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	231381391	非常好吃！服务态度也很好，还会再去	2016-02-17 17:53:44	2016-02-17 17:53:44	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	260855850	还行吧，套餐还算实惠还行吧，套餐还算实惠还行吧，套餐还算实惠	2016-05-22 19:47:32	2016-05-22 19:47:32	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	292093670	一如既往好味道，，团购更超值，超爱酸菜鱼，下次再吃、吃、吃	2016-08-19 17:17:09	2016-08-19 17:17:09	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	178058678	口味不错，服务也还可以，马上再来吃	2015-09-08 11:22:17	2015-09-08 11:22:17	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	188910117	吃过酸菜鱼里面算美味的，酸酸的酸菜加在里面特别开胃，鱼也比较新鲜……	2015-10-16 01:42:49	2015-10-16 01:42:49	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	248585599	黑鱼蛮嫩的，汤底很鲜，味道不错，就是过后，口很渴	2016-04-14 15:45:17	2016-04-14 15:45:17	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	313344032	这是我第一次来吃百素，我家亲爱的喜欢，这个必须满足一下，其实吃的还是很开心的，主要看和谁一起。我本人其实不爱吃鱼的，主要是觉得酸菜鱼很多是鲶鱼做的，鲶鱼太脏了，不过这里的鱼还好，路过鱼池的时候看到这里都是黑鱼，就是这个鱼真心大，两个小姑娘吃有点太多了。这个店的特色就是酸菜鱼，鱼肉比较嫩滑，入口即化的感觉，就是汤底太辣了，我们点的是微辣，感觉还是很呛的，可能是因为他们汤底配的是花椒和泡椒的关系，反正我被呛到三四次了。里面还配了算萝卜之类的配菜。之后还点了些比较简单的菜，都是平时常吃的，午餐肉，竹荪，木耳，炸豆皮，小白菜这些，都比较普通，没什么好介绍的了。还有就是这里的印度飞饼，真的看到一个黑黑的人在飞饼，不知道是不是真的是印度人，飞出来的饼还是蛮好吃的，不过和我很久很久以前在彭浦新村那里吃的飞饼对比还是有区别的，还有就是如果不是亲爱的在，我应该会直接点榴莲飞饼了，感觉我今年都没怎么吃榴莲。其他就是等位时间太长了，告知服务员等了半小时他们还要反复确认，不就是盘金针菇吗？为了金针菇说谎我是做不出来的，就是希望店家工作人员和客户之间多点信任，而且一盘金针菇要和三四个服务员说才给我们端上来。最后就不多说了，喜欢鱼的小伙伴可以去尝尝，味道还是过关的。	2016-10-31 06:55:46	2016-10-31 06:55:46	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	333278490	工作日午餐总是需要排队，点评上有排号功能可以节省不少时间，排好队还能直接在线点单哦，人性化越来越好了！团购工作日午餐长期在线，2.5斤左右的黑鱼满满一大锅，还配有酸菜、酸萝卜、宽粉，鱼肉很嫩、酸萝卜酸的正好、宽粉Q弹有韧劲，套餐里还有鸡蛋干、百叶、肥牛、金针菇，大麦茶一壶、米饭一盆😂足够3个女生吃了，你们贪心还叫了份印度飞饼，此家招牌主食，后来没吃完剩好多肉肉，高估自己胃口了，性价比超高解决午餐地儿。	2017-02-16 21:58:29	2017-02-16 21:58:29	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	333973447	口味很一般，点了将近5斤的鱼就锅上面薄薄一层，不要告诉我就这么多，感觉曾经吃过的3斤鱼都比这里多。又点了几个小菜就398元了，不合算，不会再来了	2017-02-21 10:57:20	2017-02-21 10:57:20	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	363923628	酸菜鱼很好吃，这家是新开店，环境很赞	2017-08-14 17:17:11	2017-08-14 17:17:11	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	148342144	这家的服务是真心的差，准备去的要想好再去了，我们中午去的，旁边的晚来的都吃上了，我们连个饮料都没上，最终好不容易催上了，就开始了漫长的等待，催了鱼以后继续催米饭，再催饮料，最后又继续催凉菜和里面涮菜的时候终于知道真相了，服务员说我们的单是1分钟前下的，除了已经上的菜，剩下的什么都没点，我们就问我们的单子呢，他们说不知道，说找个人处理啊，服务员说去找了，然后就没有踪影，最后我们不得不自己找了个貌似像是管事的人，答复说饮料算送的吧，我们也是在没心情吃了，就同意了，去结账的时候更加搞笑的事情出来了，让我们买单的价钱竟然是我们最终点单的东西，我们问是什么情况，旁边一个男服务员说，你们激动什么啊，然后就走了，没人管我们了，最终又让我们等了会才买的单奉劝要去人，一定要慎重啊，如果想吃饱的人请慎重，如果想开开心心并且吃饱的人请慎重~我们是绝对不会再去了~	2015-06-05 13:16:24	2015-06-05 13:16:24	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	149857613	新店 鱼的味道还不错 配菜就一般了	2015-06-11 08:58:46	2015-06-11 08:58:46	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	233137997	新鲜，实惠。里面的酸萝卜味道很正宗，份量也足。里面的服务员态度不错，环境可以。已经光顾很多次了。	2016-02-22 17:59:38	2016-02-22 17:59:38	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	262621411	周五晚上7点才到，可想而知人有多多。等了30多桌一个多小时终于轮到我们了。饥肠辘辘下两个人点了个2斤多的黑鱼加上店家送的牛肉鸡毛菜，自己再点了一点就开始大口吃喝了。先说酸菜鱼汤，味浓鲜配上酸萝卜酸菜的酸和一点点泡椒的辣，无与伦比的美味。喝汤的时候暗想，不枉费我排队那么久。鱼是自己选的，当然新鲜，鱼片加骨头及头尾烧成一锅，鲜嫩爽。	2016-05-28 14:58:56	2016-05-28 14:58:56	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	368328920	地理位置还行，离地铁站还有一点距离。价格还是比较实惠的，上班族可以吃个午饭，在承受能力之内。黑鱼量还是挺足的，味道一般，不是很鲜美，也没有酸菜鱼的味道。榴莲味的印度飞饼还是有点特色的。开在商场三楼，环境也不错。上菜速度太慢，需要等很久，服务员态度也就一般。	2017-09-06 21:02:23	2017-09-06 21:02:23	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	157367018	第一次抽中霸王券，100元的代金券哦～先打电话预约位子，结果接电话的姑娘都没问名字电话，只说好的就挂了，有点莫名再说去了以后，排号系统出错，造成现场很混乱呀，搞了好久不行，终于改成手工写号入座后，服务态度倒是蛮好的，环境也比较干净先选鱼，黑鱼一种，39.9一斤，口味可选微辣中辣重辣，我们三个人一条鱼2.9斤上来满满一锅，鱼片又薄又嫩，不腥气，里面还有粉条和萝卜片，汤有点咸，我们没加其他菜竟也吃饱了，可能胃口都比较小吧提供一壶大麦茶，餐具1元，现在还有打折活动，结账验证完后还送了一听雪碧，临走提醒带好随身物品，总体消费还是很满意的小插曲是：后面鱼卖光了，要等，说在路上，还蛮有意思的	2015-07-04 19:18:11	2015-07-04 19:18:11	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	158015308	霸王餐100元餐券⋯約了好朋友一起去嘗鮮⋯因為四人中有一位大胃王不吃魚⋯所以要了條3斤的魚⋯好大一鍋「看照片就知道料足啦，而且味道很棒噢」⋯另外一些餐點是為了不吃魚的同伴點的「小排骨和黃瓜非常好吃」⋯因為大胃王食量大最後加點了兩份印度飛餅⋯牛油口味和菠蘿口味「個人覺得牛油口味超級好吃⋯而且又是現做的⋯更加美味⋯而且還最便宜⋯才20元⋯物超所值⋯菠蘿也不錯⋯得到大家一致好評」⋯最後買單才是最大驚喜⋯扣除100元抵用券⋯還有整單5.8折⋯折後總單121元⋯人均30元⋯小夥伴們完全難以置信！這個價格⋯這個口味⋯不給好評真的是對不起良心啊！已經相約下次再去啦⋯哈哈！	2015-07-06 20:45:25	2015-07-06 20:45:25	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	162594946	灰常一般，点了微辣，但是还是觉得好辣。。。黑鱼39.9一斤，要了一条3斤的，肉质比较老，另外再点了点蔬菜和豆制品，冷菜的醉虾不错，基围虾做的，赞！价格也不便宜，不知道人家这人均50几是怎么吃出来的，买单78折也要200+，78折就不能用团购券了，其实也差不多	2015-07-21 22:40:49	2015-07-21 22:40:51	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	167864636	不错，不错，上鱼速度非常非常的快	2015-08-07 13:57:25	2015-08-07 13:57:25	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	172449243	鱼片切的很薄，味道整体不错，算这类菜上乘的餐厅	2015-08-20 22:31:38	2015-08-20 22:31:38	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	308371741	口味好，环境好，服务也很好…棒棒哒	2016-10-12 15:14:45	2016-10-12 15:14:45	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	328411871	2017年的第一次聚餐就选在了这里 地铁中山公园站出来走10分钟就到了从外面看上去不大但上到二楼感觉还是空间挺不错的 到了饭店门口都是等位排队的人幸好我们一早预定了位置给了包厢 鱼是在店里先点先杀的自己去选鱼 店家说都是天目湖的黑鱼我们一行6人点了一条5斤的黑鱼不过感觉还是能再大一些不过如果同行的人胃口都不是很大或者还想吃别的涮菜花也差不多 吃起来鱼肉很鲜嫩酸菜锅的味道也恰当好 牛羊肉都是冷藏切片的吃起来还行不像是那种合成肉其他竹荪 面筋 蔬菜基本和大多数火锅店一样无功无过 冷菜里有个白切羊肉要推荐一下味道很不错还有那个酸醋花生也很赞 点了几瓶啤酒一顿吃下来人均也就一百块很经济实惠 冬天里的好去处	2017-01-14 15:05:09	2017-01-14 15:05:09	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	186366434	都快吃好了 发现牛丸里有个虫 希望店家环境卫生要好好把关了	2015-10-06 19:33:34	2015-10-06 19:33:34	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	218171780	味道不错，离家又近，所以吃了很多次，但是有个问题，就是鱼鳞刮不干净，其他都很好！	2016-01-08 14:29:10	2016-01-08 14:29:10	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	345681933	量还可以，味道也不错，没有刺，放心食用	2017-05-01 16:17:41	2017-05-01 16:17:41	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	158613759	鱼稍微贵了点，但是口味还是非常赞的	2015-07-09 09:50:15	2015-07-09 09:50:15	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	164059503	好，酸菜鱼很好吃饭吃吃吃饭吃饭	2015-07-26 14:37:15	2015-07-26 14:37:15	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	240735904	很好吃哦，在上海找到了家的感觉	2016-03-18 17:20:48	2016-03-18 17:20:48	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	285069246	挺好吃的，四个人三斤多就可以了，	2016-07-31 11:32:21	2016-07-31 11:32:21	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	301891559	非常好吃，没几天就想来啦……团购也是划算到不行	2016-09-20 09:53:09	2016-09-20 09:53:09	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	311416788	17号长的好帅 帅呆了 太帅了	2016-10-23 20:09:02	2016-10-23 20:09:02	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	318179198	鱼味道不错 挺有弹性 当火锅汤也有特色 性价比高 就是服务员不够 当然也不能服务很好 其他都还行	2016-11-20 08:49:07	2016-11-20 08:49:07	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	329247507	味道非常不错的一家酸菜鱼，值得一试	2017-01-19 18:45:08	2017-01-19 18:45:08	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	351902854	酸菜鱼很好吃 鱼肉很嫩 最喜欢吃里面的酸萝卜和酸菜 吃完鱼下了好多蔬菜吃 加着汤汁味道赞赞的	2017-06-07 20:36:11	2017-06-07 20:36:11	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	377015386	这段时间天气转凉，又到了吃火锅的季节，什么重庆火锅，潮汕火锅都吃了一圈了，突然很想吃酸菜鱼火锅，特地约了闺蜜下班后去百素吃酸菜鱼火锅。这家店座无虚席，生意很好，幸亏聪明如我，提前打电话预约了，不然饭点的时候过来，位子也没有。服务员非常热情的带我们入座，我们选了一条5斤左右的黑鱼，要的是藤椒口味的。还点了一些配菜。没等多久，藤椒黑鱼锅端上了桌，满满一大盆，鱼肉鲜嫩，而且量真的超多的，我们2个人根本吃不完。鱼肉吃的差不多了，开始涮牛肉，羊肉，肉质也都不错。喜欢他家的芝士小年糕，软软糯糯的，非常好吃！手工虾丸，里面的虾肉还挺多的，Q弹实足。秋冬季节吃个鱼火锅，绝对是明智的选择！	2017-10-22 16:29:27	2017-10-22 16:29:27	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	154857230	味道太清淡，这样就失去了酸菜鱼该有的味道了。鱼片好少，剩下的乱七八糟的鱼太老了，有点失望。	2015-06-26 08:36:34	2015-06-26 08:36:34	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	192805374	总体评价3分，之前吃过金沙江路的百岁我家，味道比这家好太多了，汤真的能感觉出来是鲜鱼熬出来的，也没有那么多油，这家感觉还是做得粗糙了些，而且环境非常吵闹，服务员收拾旁边桌的碗筷时碰得砰砰响	2015-10-30 18:29:34	2015-10-30 18:29:34	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	210422604	好实惠噢，鱼肉很嫩，味道也不错非常入味	2015-12-21 13:35:02	2015-12-21 13:35:02	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	235740625	还不错 随便吃吃 如果有吸烟区和无烟区我相信生意会更好	2016-03-02 10:03:34	2016-03-02 10:03:34	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	242306191	味道太好了，下次还去，一定去，哈哈	2016-03-23 20:02:53	2016-03-23 20:02:53	2017-10-22
